,Цена за метр^2,Площадь лог,Округ,Район,Первый этаж,Последний этаж,Расстояние до метро (ед),Расстояние указано пешком,Расстояние указано на транспорте,Указан раздельный санузел,Несколько санузлов,Балкон указан,Окна во двор,Наличие ремонта,Возраст дома,Доля жилой площади,Доля куханной площади
10068,124932.10211841391,4.522331907679087,ЮАО,р-н Бирюлево Восточное,False,False,4,False,True,True,False,True,True,False,,0.581205866376969,0.10103204780010865
10069,133720.93023255814,4.454347296253507,ТАО (Троицкий),Троицк,True,False,,False,False,False,False,True,True,True,6.0,0.4418604651162791,0.3488372093023256
10070,131813.1256952169,4.498697941477575,ЗелАО,р-н Крюково,False,False,,False,False,False,True,False,True,True,,0.48053392658509453,0.22580645161290322
10071,132947.9768786127,4.460144413937834,ВАО,р-н Вешняки,False,True,15,True,False,False,False,True,True,True,48.0,0.7121387283236994,0.06936416184971098
10072,126344.08602150538,4.532599493153256,ЗелАО,р-н Силино,False,False,,False,False,False,False,True,True,True,27.0,0.6365591397849463,0.08602150537634409
10073,127272.72727272728,4.537961436294641,ЮАО,р-н Москворечье-Сабурово,True,False,19,True,False,True,False,False,True,True,62.0,0.7197860962566844,0.08770053475935828
10074,139418.60465116278,4.454347296253507,НАО (Новомосковский),Сосенское поселение,False,False,27,True,False,True,False,False,True,False,,0.5348837209302325,0.16279069767441862
10075,127553.1914893617,4.543294782270004,НАО (Новомосковский),Сосенское поселение,False,False,6,False,True,True,True,True,True,True,,0.5851063829787234,0.1702127659574468
10076,130434.78260869565,4.5217885770490405,НАО (Новомосковский),Коммунарка поселок,False,False,5,False,True,False,True,False,True,True,,0.5543478260869565,0.13043478260869565
10077,134831.4606741573,4.48863636973214,ЗелАО,р-н Крюково,False,False,,False,False,False,False,True,True,True,24.0,0.6067415730337079,0.1348314606741573
10078,128421.05263157895,4.553876891600541,НАО (Новомосковский),Московский,False,False,46,True,False,True,True,True,True,True,7.0,0.5368421052631579,0.1368421052631579
10079,133333.33333333334,4.499809670330265,ЮВАО,р-н Некрасовка,False,False,3,True,False,False,False,False,False,True,4.0,,
10080,136363.63636363635,4.477336814478207,НАО (Новомосковский),Внуковское поселение,False,False,13,True,False,True,True,True,False,False,3.0,,
10081,137222.22222222222,4.499809670330265,НАО (Новомосковский),Московский,False,False,43,True,False,True,True,True,True,True,10.0,0.4444444444444444,0.17777777777777778
10082,136629.21348314607,4.48863636973214,СВАО,р-н Лосиноостровский,False,False,3,False,True,False,False,False,False,False,,,
10083,136666.66666666666,4.499809670330265,СВАО,р-н Лосиноостровский,False,False,3,False,True,False,False,False,False,False,,,
10084,136666.66666666666,4.499809670330265,НАО (Новомосковский),Сосенское поселение,False,True,28,True,False,False,True,False,True,False,2.0,,0.15555555555555556
10085,131052.63157894737,4.553876891600541,ЮВАО,р-н Люблино,False,False,5,False,True,True,False,True,True,True,17.0,0.6526315789473685,0.10526315789473684
10086,135847.8260869565,4.5217885770490405,ЮВАО,р-н Текстильщики,True,False,12,True,False,False,False,False,False,True,65.0,0.6086956521739131,0.13369565217391305
10087,143023.2558139535,4.454347296253507,ВАО,р-н Косино-Ухтомский,False,False,14,True,False,True,False,True,False,True,15.0,,
10088,142034.0909090909,4.477336814478207,НАО (Новомосковский),Коммунарка поселок,False,False,6,False,True,True,True,False,True,True,3.0,0.6443181818181819,0.11931818181818182
10089,137777.77777777778,4.499809670330265,СВАО,р-н Лосиноостровский,False,False,3,False,True,False,False,False,False,False,,,
10090,137362.63736263735,4.51085950651685,НАО (Новомосковский),Московский,False,False,,False,False,True,True,True,True,True,7.0,0.5615384615384615,0.1076923076923077
10091,135135.13513513515,4.52720864451838,ЮАО,р-н Бирюлево Восточное,False,False,10,False,True,False,True,True,True,False,,0.5783783783783784,0.10810810810810811
10092,141083.52144469527,4.484131857611035,НАО (Новомосковский),Московский,False,False,6,False,True,True,False,True,False,True,5.0,0.5530474040632054,0.12415349887133184
10093,138888.88888888888,4.499809670330265,ЗАО,р-н Солнцево,False,False,15,True,False,True,False,True,True,True,13.0,0.5222222222222223,0.16666666666666666
10094,132978.72340425532,4.543294782270004,НАО (Новомосковский),Щербинка,False,False,15,True,False,True,True,True,True,True,16.0,0.5595744680851064,0.14893617021276595
10095,142045.45454545456,4.477336814478207,ЗАО,р-н Можайский,False,False,3,True,False,True,False,True,True,True,60.0,0.7159090909090909,0.10227272727272728
10096,138888.88888888888,4.499809670330265,ЮЗАО,р-н Южное Бутово,False,False,4,True,False,True,False,True,True,True,20.0,0.6333333333333333,0.1
10097,138888.88888888888,4.499809670330265,ЮАО,р-н Бирюлево Восточное,False,False,4,False,True,True,False,True,True,False,,0.5444444444444444,0.1111111111111111
10098,135869.5652173913,4.5217885770490405,СВАО,р-н Ярославский,False,True,10,False,True,True,False,False,True,False,82.0,0.717391304347826,0.13043478260869565
10099,145348.83720930232,4.454347296253507,САО,р-н Коптево,False,False,12,True,False,True,False,True,True,True,83.0,0.677906976744186,0.11627906976744186
10100,145348.83720930232,4.454347296253507,ЮЗАО,р-н Ясенево,False,False,4,False,True,True,False,True,True,True,39.0,0.5813953488372093,0.13953488372093023
10101,133120.3407880724,4.542230386214217,ЗелАО,р-н Крюково,False,False,,False,False,True,True,False,True,False,2.0,0.6198083067092651,0.1128860489882854
10102,144508.67052023122,4.460144413937834,ЮВАО,р-н Люблино,False,False,11,True,False,True,False,True,True,True,33.0,,
10103,138888.88888888888,4.499809670330265,СЗАО,р-н Покровское-Стрешнево,False,False,5,False,True,True,False,True,True,True,80.0,0.7555555555555555,0.07777777777777778
10104,145642.20183486238,4.468204330914934,ЗАО,р-н Солнцево,False,False,15,True,False,False,True,True,True,False,3.0,0.5470183486238532,0.15940366972477063
10105,399900.0,4.605170185988092,ЦАО,р-н Басманный,False,False,5,True,False,False,False,False,True,True,,0.6,0.12
10106,142696.62921348316,4.48863636973214,ЮЗАО,р-н Южное Бутово,False,False,11,True,False,True,False,True,True,True,13.0,0.5955056179775281,0.11685393258426967
10107,354545.45454545453,4.700480365792417,ЗАО,р-н Раменки,False,False,9,False,True,True,True,False,True,False,9.0,0.8,
10108,575000.0,4.787491742782046,ЗАО,р-н Раменки,False,False,12,True,False,False,False,False,True,True,3.0,0.6666666666666666,0.13333333333333333
10109,363805.9701492537,4.674696248636701,ЗАО,р-н Раменки,False,False,9,False,True,False,False,False,False,False,9.0,,
10110,242736.64479850046,4.670021158307708,СЗАО,р-н Хорошево-Мневники,False,False,5,False,True,False,False,True,True,False,,0.4967197750702905,0.17900656044985944
10111,326278.65961199295,4.730921391293652,СЗАО,р-н Хорошево-Мневники,False,False,7,False,True,True,True,True,True,False,,0.7054673721340388,0.13227513227513227
10112,261437.90849673204,4.673762977453703,САО,р-н Беговой,False,False,3,True,False,False,False,False,False,True,,,
10113,275862.0689655172,4.7535901911063645,СЗАО,р-н Хорошево-Мневники,False,False,14,True,False,False,False,False,False,False,,,
10114,302528.44809866394,4.577798989191959,ЦАО,р-н Таганский,False,False,5,True,False,False,True,True,True,True,,0.5498458376156218,0.16752312435765673
10115,520000.0,4.74493212836325,ЦАО,р-н Пресненский,False,False,10,True,False,False,False,False,False,True,,0.5217391304347826,
10116,286725.66371681413,4.727387818712341,ЮЗАО,р-н Черемушки,False,False,15,True,False,True,True,True,True,True,13.0,,0.11504424778761062
10117,403900.0,4.605170185988092,ЦАО,р-н Басманный,False,False,5,True,False,False,False,False,True,True,,0.6,0.12
10118,834354.9087749784,4.745801315727837,ЗАО,р-н Раменки,False,False,9,False,True,False,True,False,False,True,9.0,,
10119,378260.8695652174,4.74493212836325,ЦАО,р-н Пресненский,False,True,7,True,False,False,False,False,False,True,,0.6086956521739131,
10120,188888.88888888888,4.762173934797756,ЮАО,р-н Чертаново Центральное,False,False,5,True,False,True,True,True,False,False,6.0,0.5470085470085471,0.1111111111111111
10121,237288.13559322033,4.770684624465665,СВАО,р-н Марфино,False,False,9,False,True,True,True,True,True,True,10.0,0.6779661016949152,0.06779661016949153
10122,429901.9913043478,4.74493212836325,ЗАО,р-н Раменки,False,False,3,True,False,False,True,True,False,True,10.0,0.45217391304347826,0.1565217391304348
10123,224770.64220183485,4.6913478822291435,СВАО,р-н Ростокино,False,False,4,False,True,False,False,False,False,True,,,
10124,141000.0,4.712229258281499,ЮАО,р-н Бирюлево Восточное,False,False,15,False,True,True,True,True,True,True,7.0,0.47079964061096136,0.1302785265049416
10125,224770.64220183485,4.6913478822291435,СВАО,р-н Ростокино,False,False,4,False,True,False,True,False,False,True,,,
10126,291666.6666666667,4.787491742782046,СВАО,р-н Ростокино,False,False,4,False,True,False,False,False,False,True,,,
10127,259740.25974025976,4.680277658474897,САО,р-н Хорошевский,False,False,3,True,False,False,False,False,False,True,12.0,0.6493506493506493,0.1855287569573284
10128,291666.6666666667,4.787491742782046,СВАО,р-н Ростокино,False,False,5,False,True,False,True,False,False,True,5.0,,
10129,246343.33333333334,4.653960350157523,СЗАО,р-н Хорошево-Мневники,False,False,4,False,True,False,False,False,False,True,,0.5428571428571428,0.17142857142857143
10130,184534.4357793855,4.667487492052953,ЮАО,р-н Чертаново Южное,False,True,3,True,False,False,True,True,True,False,,0.6342196749036926,0.12872310438786055
10131,429902.0,4.74493212836325,ЗАО,р-н Раменки,False,False,1,True,False,False,False,True,True,True,10.0,0.6347826086956522,0.13043478260869565
10132,256521.73913043478,4.74493212836325,ЗАО,р-н Солнцево,False,False,7,True,False,False,True,True,True,True,11.0,0.6956521739130435,0.21739130434782608
10133,339805.82524271845,4.634728988229636,СЗАО,р-н Щукино,False,False,12,True,False,True,True,False,True,True,,0.6796116504854369,0.1941747572815534
10134,290990.990990991,4.709530201312334,ЮЗАО,р-н Черемушки,False,False,20,True,False,False,True,True,False,True,13.0,0.7927927927927928,
10135,303921.56862745096,4.624972813284271,СЗАО,р-н Щукино,False,False,9,True,False,False,False,False,True,False,,0.7352941176470589,0.14705882352941177
10136,317796.6101694915,4.770684624465665,СЗАО,р-н Щукино,False,False,12,True,False,True,True,False,True,True,19.0,0.6779661016949152,0.211864406779661
10137,400000.0,4.787491742782046,ЦАО,р-н Басманный,False,True,8,True,False,False,True,True,True,True,106.0,0.7083333333333334,0.075
10138,765306.1224489796,4.680277658474897,ЦАО,р-н Хамовники,False,False,13,True,False,False,True,False,False,True,,,
10139,358333.3333333333,4.787491742782046,ЦАО,р-н Замоскворечье,False,False,8,True,False,False,True,True,True,True,117.0,0.6,0.125
10140,550000.0,4.605170185988092,ЗАО,р-н Раменки,False,False,9,False,True,False,True,False,False,True,9.0,,
10141,197100.0,4.601162164590552,СЗАО,р-н Покровское-Стрешнево,False,False,7,True,False,True,False,True,True,False,6.0,0.5512048192771084,0.08935742971887552
10142,203305.08474576272,4.770684624465665,СЗАО,р-н Хорошево-Мневники,False,False,13,False,True,False,True,True,True,False,,,
10143,186681.1451135242,4.618086411254637,СЗАО,р-н Покровское-Стрешнево,False,False,7,True,False,True,True,True,True,False,6.0,0.5508390918065152,0.13820335636722605
10144,182035.8660723541,4.569232079182462,ЮВАО,р-н Рязанский,False,False,18,True,False,False,True,True,True,False,,0.601223178190111,0.17518399502435988
10145,300829.5294117647,4.624972813284271,СЗАО,р-н Щукино,False,False,6,True,False,True,True,False,True,False,9.0,0.5980392156862745,0.17647058823529413
10146,308764.9402390438,4.609162207257629,СЗАО,р-н Щукино,False,False,10,True,False,True,True,True,True,False,,0.796812749003984,
10147,245454.54545454544,4.700480365792417,ЮЗАО,р-н Ломоносовский,False,False,15,True,False,False,True,True,True,False,3.0,0.6363636363636364,0.2727272727272727
10148,287206.2663185378,4.74406218485471,СЗАО,р-н Хорошево-Мневники,False,False,5,False,True,True,True,False,True,False,3.0,0.7136640557006092,0.19147084421235858
10149,339900.0,4.605170185988092,САО,р-н Хорошевский,False,False,8,True,False,False,True,True,True,True,14.0,0.55,0.17
10150,161913.52345906163,4.688591794127164,ЮЗАО,р-н Зюзино,False,False,1,True,False,False,True,False,False,False,8.0,,
10151,524700.0,4.695010889987881,ЦАО,р-н Пресненский,False,False,9,True,False,False,True,True,True,False,3.0,0.5484460694698354,0.12797074954296161
10152,224555.55555555556,4.68213122712422,ЗАО,р-н Тропарево-Никулино,False,False,10,True,False,False,False,True,False,True,19.0,0.5833333333333334,0.125
10153,242386.03297769156,4.635699391022914,ЮАО,р-н Нагатино-Садовники,False,False,15,True,False,False,True,True,False,True,8.0,0.6692531522793405,
10154,295749.7517378351,4.612145799724517,ЗАО,р-н Тропарево-Никулино,False,False,10,True,False,True,False,True,True,False,,0.5332671300893744,0.12313803376365443
10155,307500.0,4.787491742782046,СЗАО,р-н Щукино,False,False,10,True,False,True,True,False,True,True,19.0,0.5,0.16666666666666666
10156,339900.0,4.605170185988092,САО,р-н Хорошевский,False,False,10,True,False,False,True,True,True,True,14.0,0.55,0.2
10157,595000.0,4.605170185988092,ЗАО,р-н Раменки,False,False,5,False,True,False,True,False,True,True,9.0,,
10158,349531.6615787178,4.741884009303914,СЗАО,р-н Щукино,False,False,6,True,False,True,True,True,True,False,9.0,,
10159,618173.54,4.605170185988092,ЦАО,р-н Арбат,False,False,5,True,False,True,True,False,False,True,120.0,,
10160,729571.9844357977,4.632785353021065,ЦАО,р-н Хамовники,False,False,3,True,False,False,True,True,False,False,,0.5836575875486382,0.12159533073929961
10161,150543.9330543933,4.783316371371566,ВАО,р-н Перово,False,False,2,False,True,False,False,True,False,True,62.0,0.702928870292887,0.08368200836820083
10162,158080.0,4.650143551630823,ЗАО,р-н Крылатское,False,False,7,False,True,False,True,True,True,False,3.0,0.5009560229445507,0.17686424474187382
10163,245454.54545454544,4.700480365792417,ЮЗАО,р-н Ломоносовский,False,False,24,True,False,False,True,True,True,False,3.0,0.45454545454545453,0.14545454545454545
10164,225181.05849582172,4.679349584162343,ЗАО,р-н Тропарево-Никулино,False,False,4,False,True,True,True,True,False,True,19.0,0.5803156917363045,0.12349117920148561
10165,295336.7875647668,4.56954300834494,СЗАО,р-н Хорошево-Мневники,False,False,14,False,True,True,True,False,False,True,14.0,0.5989637305699481,0.08290155440414508
10166,301886.7924528302,4.663439094112067,ЮАО,р-н Даниловский,False,False,16,True,False,True,True,True,True,False,,0.49433962264150944,0.13679245283018868
10167,343839.54154727794,4.651099117876491,СЗАО,р-н Хорошево-Мневники,False,False,10,False,True,False,False,False,False,False,,,
10168,295609.31899641576,4.71492104994721,ЗАО,р-н Очаково-Матвеевское,False,False,6,False,True,False,True,True,False,True,15.0,0.31362007168458783,0.31362007168458783
10169,342620.1424578487,4.70871906161665,САО,р-н Хорошевский,False,False,10,True,False,False,True,True,True,True,16.0,0.46163556036425935,0.28581732936615273
10170,403755.86854460096,4.66814498514948,ЦАО,р-н Басманный,False,False,5,True,False,False,False,False,False,True,,,
10171,375213.6752136752,4.762173934797756,ЗАО,р-н Очаково-Матвеевское,False,False,15,True,False,False,False,True,False,True,12.0,0.6581196581196581,
10172,375218.15008726006,4.741447804280639,ЦАО,р-н Пресненский,False,False,14,True,False,False,True,True,True,False,3.0,0.6108202443280978,
10173,500000.0,4.605170185988092,ЗАО,р-н Раменки,False,False,29,True,False,False,True,False,True,True,9.0,,0.18
10174,560000.0,4.605170185988092,ЗАО,р-н Раменки,False,False,4,False,True,True,True,False,True,True,9.0,,0.18
10175,1185870.3963414633,4.589040804058207,ЦАО,р-н Хамовники,False,False,8,True,False,False,False,False,False,True,,,0.1524390243902439
10176,742574.2574257426,4.61512051684126,ЦАО,р-н Тверской,False,False,6,True,False,False,True,False,False,False,,0.6138613861386139,0.3465346534653465
10177,109467.9802955665,4.620058798481842,НАО (Новомосковский),Сосенское поселение,False,False,1,False,True,True,False,True,False,False,2.0,,
10178,999166.6666666666,4.787491742782046,ЦАО,р-н Хамовники,False,False,7,True,False,False,True,False,True,True,,,
10179,131313.1313131313,4.59511985013459,НАО (Новомосковский),Внуковское поселение,False,False,1,False,True,True,False,True,False,True,7.0,,
10180,144422.31075697212,4.609162207257629,ЗАО,р-н Солнцево,False,False,1,False,True,True,False,True,False,False,,0.5348605577689243,0.099601593625498
10181,146500.0,4.605170185988092,ЮЗАО,р-н Южное Бутово,False,False,7,True,False,False,False,False,False,True,,0.64,0.105
10182,149590.16393442624,4.580877493419047,СВАО,р-н Бибирево,False,False,2,True,False,True,False,False,True,True,37.0,0.6598360655737706,0.10348360655737705
10183,140000.0,4.653960350157523,ЮВАО,р-н Выхино-Жулебино,False,False,3,True,False,False,False,False,False,True,,0.6285714285714286,0.11428571428571428
10184,150000.0,4.611152257665639,ЗАО,р-н Можайский,False,True,15,False,True,True,True,False,True,True,5.0,0.5765407554671969,0.14512922465208747
10185,157142.85714285713,4.653960350157523,ЮЗАО,р-н Северное Бутово,False,False,12,True,False,False,False,False,False,True,,0.5047619047619047,0.12380952380952381
10186,151936.4448857994,4.612145799724517,ЗАО,р-н Ново-Переделкино,False,False,1,False,True,False,True,True,False,True,13.0,,
10187,169413.91941391942,4.693181063310805,СВАО,р-н Ростокино,False,False,15,True,False,True,False,False,False,False,,,
10188,161318.91508597767,4.72579362831183,СВАО,р-н Лосиноостровский,False,False,20,True,False,False,False,True,True,False,,0.5903208650948413,0.12143237014713704
10189,173604.7497879559,4.769836807543325,СВАО,р-н Свиблово,False,False,7,True,False,False,True,True,True,False,,0.4783715012722646,0.29346904156064463
10190,190909.0909090909,4.59511985013459,ЮАО,р-н Донской,False,False,10,True,False,False,False,True,True,True,63.0,0.7777777777777778,0.08080808080808081
10191,201834.8623853211,4.6913478822291435,ВАО,р-н Северное Измайлово,False,False,5,False,True,False,False,True,True,True,13.0,0.45871559633027525,0.11009174311926606
10192,176694.91525423728,4.770684624465665,НАО (Новомосковский),Внуковское поселение,False,False,4,False,True,True,True,True,True,True,4.0,0.5508474576271186,0.0847457627118644
10193,202296.81978798585,4.729156165769083,ЗАО,р-н Солнцево,False,False,1,False,True,True,True,True,False,True,14.0,,
10194,224900.0,4.605170185988092,ВАО,р-н Измайлово,False,False,4,True,False,True,False,True,False,True,17.0,0.5,0.1
10195,220000.0,4.6491870714048655,ЗАО,р-н Солнцево,False,False,5,True,False,True,True,False,True,True,14.0,,0.14354066985645933
10196,203271.4412024757,4.728272383122075,ЗАО,р-н Солнцево,False,False,5,True,False,True,True,False,True,True,14.0,0.6719717064544651,0.07957559681697614
10197,226415.09433962265,4.663439094112067,ЦАО,р-н Замоскворечье,False,False,3,True,False,False,False,False,False,True,,0.6509433962264151,0.08490566037735849
10198,233592.9892891918,4.631812116934513,ЮАО,р-н Нагатино-Садовники,False,False,9,False,True,False,True,True,False,True,8.0,,
10199,208681.13522537562,4.785823685681349,СВАО,р-н Алексеевский,False,False,7,True,False,False,True,True,True,True,6.0,0.337228714524207,0.20784641068447413
10200,242718.44660194175,4.634728988229636,ЮАО,р-н Нагатино-Садовники,False,False,1,False,True,True,True,False,False,True,8.0,,
10201,262500.0,4.564348191467836,СЗАО,р-н Хорошево-Мневники,False,False,14,True,False,False,True,True,True,False,,,
10202,256038.64734299516,4.639571612705423,ЮВАО,р-н Лефортово,False,False,1,False,True,True,True,True,False,False,,,
10203,251401.86915887852,4.672828834461906,ЗАО,р-н Тропарево-Никулино,False,False,10,True,False,False,False,False,False,True,,0.5990654205607476,0.12149532710280374
10204,230341.88034188034,4.762173934797756,ЮВАО,р-н Южнопортовый,False,False,1,False,True,True,False,True,False,False,,,
10205,289555.32574974146,4.571613402459248,ЗАО,р-н Раменки,False,False,1,False,True,False,False,True,False,True,3.0,,
10206,267326.7326732673,4.61512051684126,САО,р-н Аэропорт,False,False,1,False,True,True,False,True,False,True,17.0,,
10207,257456.1403508772,4.736198448394496,ВАО,р-н Измайлово,False,False,5,True,False,False,False,False,False,True,,0.5087719298245614,0.11403508771929824
10208,306122.44897959183,4.584967478670572,ЗАО,р-н Тропарево-Никулино,False,False,2,True,False,False,True,True,True,True,12.0,0.5408163265306123,0.15306122448979592
10209,260504.20168067227,4.77912349311153,САО,р-н Аэропорт,False,False,8,True,False,True,True,False,True,True,12.0,0.7983193277310925,
10210,302279.4846382557,4.6141299273595635,САО,р-н Аэропорт,False,False,1,True,False,False,True,False,True,True,17.0,0.753221010901883,
10211,294501.68602472835,4.670583324536324,ЮЗАО,р-н Ломоносовский,False,False,8,True,False,False,False,True,True,False,1.0,0.6341326339452978,0.11521168977144998
10212,296610.1694915254,4.665324108807838,ЮЗАО,р-н Обручевский,False,False,1,False,True,True,True,False,False,False,,,
10213,301348.2501434309,4.649952328759984,ЮЗАО,р-н Ломоносовский,False,False,8,True,False,False,False,True,True,False,1.0,0.592847580799388,0.13386880856760375
10214,275169.30022573366,4.784236450061373,ЮЗАО,р-н Ломоносовский,False,False,8,True,False,False,False,True,True,False,1.0,0.49745004598277737,0.13962043307415767
10215,282626.29670236993,4.775503503469979,ЮЗАО,р-н Ломоносовский,False,False,8,True,False,False,False,True,True,False,1.0,0.5271147845154761,0.1459053723538838
10216,320000.0,4.779963476361254,ЦАО,р-н Красносельский,False,True,8,True,False,True,True,False,True,False,,1.0,
10217,361111.1111111111,4.68213122712422,ЗАО,р-н Раменки,False,False,23,True,False,False,True,False,False,False,9.0,,
10218,344741.3793103448,4.7535901911063645,ЗАО,р-н Очаково-Матвеевское,False,False,20,True,False,False,True,True,False,True,12.0,0.603448275862069,
10219,353356.89045936393,4.729156165769083,ЗАО,р-н Раменки,False,False,1,False,True,True,False,True,False,True,6.0,,
10220,365130.4347826087,4.74493212836325,ЗАО,р-н Раменки,False,False,3,True,False,False,False,True,True,False,7.0,0.6086956521739131,0.12173913043478261
10221,433673.46938775515,4.767289035464526,ЗАО,р-н Очаково-Матвеевское,False,False,18,True,False,False,True,True,True,True,12.0,0.3401360544217687,0.29336734693877553
10222,396226.41509433964,4.663439094112067,ЦАО,р-н Пресненский,False,False,3,True,False,True,True,False,True,True,,0.8490566037735849,0.04716981132075472
10223,475000.0,4.787491742782046,ЮЗАО,р-н Коньково,False,False,5,True,False,True,True,False,False,True,14.0,,
10224,505671.0775047259,4.661550519424199,ЦАО,р-н Пресненский,False,False,1,False,True,False,True,True,False,True,,0.7088846880907372,0.1890359168241966
10225,1173469.387755102,4.584967478670572,ЦАО,р-н Хамовники,False,False,5,True,False,True,True,True,True,True,,0.7959183673469388,
10226,521652.17391304346,4.74493212836325,ЗАО,р-н Раменки,False,False,3,True,False,False,True,True,True,True,10.0,0.6695652173913044,0.1565217391304348
10227,154142.58188824664,4.642465970731788,НАО (Новомосковский),Внуковское поселение,False,False,12,True,False,False,False,True,False,True,2.0,0.49614643545279385,0.1551059730250482
10228,152551.02040816325,4.584967478670572,ЮАО,р-н Нагорный,False,False,,False,False,False,True,False,True,True,,,
10229,150000.0,4.7104306966455844,ЗАО,р-н Можайский,False,False,15,False,True,True,True,False,True,True,5.0,0.5247524752475248,
10230,148950.0,4.700480365792417,ЮАО,р-н Бирюлево Восточное,False,False,15,False,True,True,True,True,True,True,7.0,0.4709090909090909,0.16727272727272727
10231,150000.0,4.718498871295094,ЗАО,р-н Можайский,False,False,15,False,True,True,True,False,True,True,5.0,0.6660714285714285,
10232,177840.0,4.5685062016165,ЗАО,р-н Крылатское,False,False,7,False,True,False,True,True,True,False,3.0,0.5778008298755186,0.15352697095435686
10233,175070.843373494,4.601162164590552,ЗАО,р-н Крылатское,False,False,7,False,True,False,True,True,True,False,3.0,0.5582329317269077,0.14859437751004018
10234,153571.42857142858,4.718498871295094,ВАО,р-н Соколиная гора,False,False,6,True,False,True,True,False,True,True,67.0,0.5357142857142857,0.125
10235,157293.49736379614,4.73444252169223,ЮЗАО,р-н Обручевский,False,False,12,True,False,False,False,False,False,True,,0.6818980667838312,0.13532513181019332
10236,192307.6923076923,4.566429357671661,ЗАО,р-н Раменки,False,False,8,False,True,True,False,True,False,False,3.0,,
10237,194400.0,4.594109238628667,СЗАО,р-н Покровское-Стрешнево,False,False,7,True,False,True,True,True,True,True,6.0,0.564206268958544,0.1435793731041456
10238,194790.0,4.605170185988092,САО,р-н Савеловский,False,False,,False,False,False,False,True,True,True,64.0,0.72,0.09
10239,190865.38461538462,4.6443908991413725,САО,р-н Савеловский,False,False,12,True,False,False,False,True,True,True,86.0,0.5384615384615384,0.20192307692307693
10240,219770.83333333334,4.564348191467836,СЗАО,р-н Щукино,False,False,3,False,True,False,True,True,True,False,3.0,0.5125000000000001,0.14583333333333334
10241,198900.0,4.602165676967792,СЗАО,р-н Покровское-Стрешнево,False,False,7,True,False,True,False,True,True,False,6.0,0.5596790371113339,0.1424272818455366
10242,189873.41772151898,4.7059200890882344,СЗАО,р-н Щукино,False,False,5,True,False,True,False,True,True,True,63.0,0.6446654611211573,0.09041591320072333
10243,211190.19607843139,4.624972813284271,ЗАО,р-н Раменки,False,False,12,True,False,False,True,True,True,True,3.0,0.5098039215686274,0.1392156862745098
10244,195180.86956521738,4.74493212836325,СЗАО,р-н Покровское-Стрешнево,False,False,7,True,False,True,True,True,True,False,6.0,0.6504347826086956,0.12434782608695653
10245,219607.8431372549,4.624972813284271,ЮАО,р-н Нагатино-Садовники,False,True,14,True,False,False,True,True,False,True,8.0,0.6666666666666666,0.11764705882352941
10246,221674.87684729064,4.620058798481842,ЮАО,р-н Даниловский,False,False,7,False,True,False,True,True,True,False,,0.5921182266009852,0.15862068965517243
10247,221674.87684729064,4.620058798481842,ЮАО,р-н Даниловский,False,False,20,True,False,False,True,True,True,False,,0.5921182266009852,0.15763546798029557
10248,239795.91836734695,4.584967478670572,ЦАО,р-н Басманный,False,False,7,True,False,True,False,False,True,True,109.0,0.5306122448979592,0.11224489795918367
10249,205217.39130434784,4.74493212836325,ЮАО,р-н Нагатино-Садовники,False,False,10,True,False,True,True,True,True,True,8.0,0.4608695652173913,0.13478260869565217
10250,222222.22222222222,4.762173934797756,ЮЗАО,р-н Теплый Стан,False,False,5,True,False,True,True,False,True,True,14.0,0.5982905982905983,0.17094017094017094
10251,275000.0,4.605170185988092,ЮАО,р-н Даниловский,False,False,11,True,False,False,False,True,True,True,,0.691,0.125
10252,242990.65420560748,4.672828834461906,ЗАО,р-н Филевский парк,False,False,,False,False,False,True,True,True,True,18.0,0.6355140186915887,0.11214953271028037
10253,258013.12089971884,4.670021158307708,ЗАО,р-н Можайский,False,False,7,False,True,False,False,True,True,False,40.0,0.5014058106841612,0.17900656044985944
10254,265238.09523809527,4.653960350157523,ЮВАО,р-н Южнопортовый,False,False,5,True,False,False,False,True,True,True,8.0,0.5714285714285714,0.23809523809523808
10255,260360.36036036036,4.709530201312334,ЗАО,р-н Можайский,False,False,3,False,True,True,True,False,False,True,,0.6036036036036037,
10256,265172.7357609711,4.673762977453703,САО,р-н Беговой,False,False,10,True,False,False,True,True,True,False,2.0,0.5331465919701214,0.15406162464985995
10257,297435.89743589744,4.579852378003801,ЮЗАО,р-н Академический,False,False,9,True,False,False,True,True,False,True,17.0,0.24615384615384617,0.5128205128205128
10258,263636.36363636365,4.700480365792417,ЗАО,р-н Раменки,False,False,6,False,True,False,False,False,True,False,,,
10259,253275.1091703057,4.740574822994295,ЗАО,р-н Кунцево,False,False,1,True,False,False,True,True,True,False,,0.7248908296943232,0.1572052401746725
10260,300000.0,4.605170185988092,ЗАО,р-н Тропарево-Никулино,False,False,3,True,False,False,True,True,True,True,12.0,0.62,0.2
10261,291262.1359223301,4.634728988229636,САО,р-н Аэропорт,False,False,3,True,False,False,False,False,True,False,,0.6796116504854369,
10262,315625.0,4.564348191467836,СЗАО,р-н Хорошево-Мневники,False,False,12,True,False,False,False,False,False,True,,,
10263,303823.5294117647,4.624972813284271,САО,р-н Войковский,False,False,5,True,False,True,True,True,False,True,8.0,0.8137254901960784,
10264,300679.6116504854,4.634728988229636,ЦАО,р-н Мещанский,False,False,3,True,False,True,False,False,True,True,103.0,0.6213592233009708,0.11067961165048544
